,common_name,transect,transect_section,observer,day,month,year,period,start_time,end_time,cloud,rain,wind,visibility,water,level_1_habitat,level_2_habitat,level_3_habitat,level_4_habitat,count,distance_code,notes,Region.Label,...1,species,Family2,Order2,Avibase.ID2,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,size_class,bocc5,...36
62,Black-headed Gull,6,3,Matthew Morgan,13,6,2023,1,06:55:00,07:40:00,1,1,1,1,Yes,H,3,6,6,1,3,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
63,Black-headed Gull,19,2,Matthew Morgan,28,1,2024,2,09:17:00,09:55:00,1,1,1,1,No,F,1,3,6,1,4,NA,closed,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
64,Black-headed Gull,11,9,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,21,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
65,Black-headed Gull,11,9,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,1,2,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
66,Black-headed Gull,3,1,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,36,2,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
67,Black-headed Gull,3,3,Matthew Morgan,16,6,2023,1,06:39:00,07:33:00,1,1,1,1,Yes,F,1,3,5,1,2,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
68,Black-headed Gull,15,2,Africa Gomez,3,2,2024,2,09:09:00,09:51:00,3,1,1,1,Yes,F,1,3,3,1,4,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
69,Black-headed Gull,11,7,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,2,4,NA,closed,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
70,Black-headed Gull,19,3,Matthew Morgan,28,1,2024,2,09:17:00,09:55:00,1,1,1,1,No,F,1,3,6,5,4,NA,closed,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
71,Black-headed Gull,6,2,Matthew Morgan,13,6,2023,1,06:55:00,07:40:00,1,1,1,1,Yes,H,3,6,6,1,1,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
72,Black-headed Gull,16,7,Africa Gomez,3,2,2024,2,10:04:00,10:27:00,3,1,1,1,No,F,1,3,2,1,2,NA,closed,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
73,Black-headed Gull,17,7,Matthew Morgan,27,1,2024,2,10:20:00,11:02:00,1,1,3,1,Yes,G,7,6,7,1,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
74,Black-headed Gull,13,3,Matthew Morgan,22,1,2024,2,09:07:00,11:04:00,2,1,3,1,Yes,G,7,6,7,8,2,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
75,Black-headed Gull,8,1,Matthew Morgan,31,1,2024,2,09:05:00,09:40:00,2,1,2,1,Yes,F,1,7,8,3,4,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
76,Black-headed Gull,10,1,Matthew Morgan,3,2,2024,2,09:44:00,10:24:00,1,1,1,1,Yes,F,1,3,8,1,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
77,Black-headed Gull,19,2,Matthew Morgan,28,1,2024,2,09:17:00,09:55:00,1,1,1,1,No,F,1,3,6,2,2,NA,closed,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
78,Black-headed Gull,9,10,Matthew Morgan,3,2,2024,2,11:00:00,11:47:00,1,1,1,1,No,F,1,5,7,2,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
79,Black-headed Gull,3,2,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,1,3,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
80,Black-headed Gull,5,8,Matthew Morgan,21,6,2024,4,08:08:00,08:30:00,1,1,1,1,No,F,1,5,5,1,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
81,Black-headed Gull,19,4,Matthew Morgan,28,1,2024,2,09:17:00,09:55:00,1,1,1,1,No,F,1,3,6,1,2,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
82,Black-headed Gull,3,4,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,100,2,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
83,Black-headed Gull,19,4,Matthew Morgan,28,1,2024,2,09:17:00,09:55:00,1,1,1,1,No,F,1,3,6,14,2,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
84,Black-headed Gull,3,1,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,3,4,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
85,Black-headed Gull,9,10,Matthew Morgan,3,2,2024,2,11:00:00,11:47:00,1,1,1,1,No,F,1,5,7,1,2,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
86,Black-headed Gull,13,1,Matthew Morgan,22,1,2024,2,09:07:00,11:04:00,2,1,3,1,Yes,G,7,6,7,14,3,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
87,Black-headed Gull,15,3,Africa Gomez,3,2,2024,2,09:09:00,09:51:00,3,1,1,1,Yes,F,1,3,3,2,4,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
88,Black-headed Gull,13,3,Matthew Morgan,22,1,2024,2,09:07:00,11:04:00,2,1,3,1,Yes,G,7,6,7,18,3,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
89,Black-headed Gull,3,5,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,3,1,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
90,Black-headed Gull,3,3,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,1,1,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
91,Black-headed Gull,3,4,Matthew Morgan,7,5,2024,3,07:05:00,07:42:00,3,1,1,1,Yes,F,1,3,5,1,1,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
92,Black-headed Gull,11,6,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,2,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
93,Black-headed Gull,19,5,Matthew Morgan,28,1,2024,2,09:17:00,09:55:00,1,1,1,1,No,F,1,3,6,2,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
94,Black-headed Gull,12,5,Matthew Morgan,26,1,2024,2,09:00:00,09:39:00,1,1,3,1,Yes,G,8,8,10,2,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
95,Black-headed Gull,16,7,Africa Gomez,3,2,2024,2,10:04:00,10:27:00,3,1,1,1,No,F,1,3,2,2,4,NA,closed,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
96,Black-headed Gull,12,1,Matthew Morgan,26,1,2024,2,09:00:00,09:39:00,1,1,3,1,Yes,G,8,8,10,2,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
97,Black-headed Gull,1,6,Africa Gomez,28,1,2024,2,09:41:00,10:19:00,1,1,1,1,Yes,F,1,3,3,2,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
98,Black-headed Gull,15,1,Africa Gomez,3,2,2024,2,09:09:00,09:51:00,3,1,1,1,Yes,F,1,3,3,15,1,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
99,Black-headed Gull,1,9,Africa Gomez,28,1,2024,2,09:41:00,10:19:00,1,1,1,1,Yes,F,1,3,3,1,1,NA,closed,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
100,Black-headed Gull,1,8,Africa Gomez,28,1,2024,2,09:41:00,10:19:00,1,1,1,1,Yes,F,1,3,3,1,4,NA,closed,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
101,Black-headed Gull,12,4,Matthew Morgan,26,1,2024,2,09:00:00,09:39:00,1,1,3,1,Yes,G,8,8,10,5,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
102,Black-headed Gull,22,2,Africa Gomez,10,6,2023,1,06:57:00,07:19:00,1,1,2,1,Yes,F,1,7,7,1,2,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
103,Black-headed Gull,15,2,Africa Gomez,3,2,2024,2,09:09:00,09:51:00,3,1,1,1,Yes,F,1,3,3,2,1,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
104,Black-headed Gull,22,2,Matthew Morgan,13,2,2024,2,08:30:00,08:57:00,3,1,2,2,Yes,F,1,1,2,2,4,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
105,Black-headed Gull,12,2,Matthew Morgan,26,1,2024,2,09:00:00,09:39:00,1,1,3,1,Yes,G,8,8,10,1,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
106,Black-headed Gull,16,10,Africa Gomez,3,2,2024,2,10:04:00,10:27:00,3,1,1,1,No,F,1,3,2,1,1,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
107,Black-headed Gull,13,4,Matthew Morgan,22,1,2024,2,09:07:00,11:04:00,2,1,3,1,Yes,G,7,6,7,1,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
108,Black-headed Gull,18,5,Matthew Morgan,27,1,2024,2,09:29:00,10:03:00,1,1,3,1,No,F,1,3,2,1,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
109,Black-headed Gull,12,3,Matthew Morgan,26,1,2024,2,09:00:00,09:39:00,1,1,3,1,Yes,G,8,8,10,3,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
110,Black-headed Gull,3,2,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,4,2,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
111,Black-headed Gull,1,10,Africa Gomez,28,1,2024,2,09:41:00,10:19:00,1,1,1,1,Yes,F,1,3,3,16,2,NA,closed,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
112,Black-headed Gull,15,1,Africa Gomez,3,2,2024,2,09:09:00,09:51:00,3,1,1,1,Yes,F,1,3,3,2,4,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
113,Black-headed Gull,3,5,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,2,2,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
114,Black-headed Gull,17,9,Matthew Morgan,27,1,2024,2,10:20:00,11:02:00,1,1,3,1,Yes,G,7,6,7,20,2,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
115,Black-headed Gull,3,2,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,1,1,NA,open,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
116,Black-headed Gull,22,3,Matthew Morgan,13,2,2024,2,08:30:00,08:57:00,3,1,2,2,Yes,F,1,1,2,1,4,NA,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
117,Black-headed Gull,13,1,Matthew Morgan,22,1,2024,2,09:07:00,11:04:00,2,1,3,1,Yes,G,7,6,7,2,4,1x Dog walker,semi,2,Chroicocephalus ridibundus,Laridae,Charadriiformes,AVIBASE-FB02DD96,14,6,8,0,4,43.4,16.3,4,7.9,41.4,291.2,169.9,120.2,58.6,109.8,284,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Generalist,medium,amber,NA
118,Canada Goose,3,3,Matthew Morgan,7,5,2024,3,07:05:00,07:42:00,3,1,1,1,Yes,F,1,3,5,3,2,NA,open,3,Branta canadensis,Anatidae,Anseriformes,AVIBASE-B59E1863,10,5,3,2,8,50,28.2,19.9,15.3,73.3,422.9,206.5,210.9,49.4,121.6,2811.7,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Herbivore terrestrial,Terrestrial,large,green,bocc5 na
119,Canada Goose,3,2,Matthew Morgan,19,6,2024,4,07:11:00,08:01:00,1,1,1,1,Yes,F,1,3,5,50,2,NA,open,3,Branta canadensis,Anatidae,Anseriformes,AVIBASE-B59E1863,10,5,3,2,8,50,28.2,19.9,15.3,73.3,422.9,206.5,210.9,49.4,121.6,2811.7,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Herbivore terrestrial,Terrestrial,large,green,bocc5 na
120,Canada Goose,13,3,Matthew Morgan,22,1,2024,2,09:07:00,11:04:00,2,1,3,1,Yes,G,7,6,7,53,3,NA,semi,3,Branta canadensis,Anatidae,Anseriformes,AVIBASE-B59E1863,10,5,3,2,8,50,28.2,19.9,15.3,73.3,422.9,206.5,210.9,49.4,121.6,2811.7,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Herbivore terrestrial,Terrestrial,large,green,bocc5 na
121,Canada Goose,3,1,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,4,1,NA,open,3,Branta canadensis,Anatidae,Anseriformes,AVIBASE-B59E1863,10,5,3,2,8,50,28.2,19.9,15.3,73.3,422.9,206.5,210.9,49.4,121.6,2811.7,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Herbivore terrestrial,Terrestrial,large,green,bocc5 na
122,Canada Goose,3,4,Matthew Morgan,19,6,2024,4,07:11:00,08:01:00,1,1,1,1,Yes,F,1,3,5,15,1,NA,open,3,Branta canadensis,Anatidae,Anseriformes,AVIBASE-B59E1863,10,5,3,2,8,50,28.2,19.9,15.3,73.3,422.9,206.5,210.9,49.4,121.6,2811.7,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Herbivore terrestrial,Terrestrial,large,green,bocc5 na
