common_name,transect,transect_section,OBs,day,month,year,period,start_time,end_time,cloud,rain,wind,visibility,water,level_1_habitat,level_2_habitat,level_3_habitat,level_4_habitat,count,notes,Region.Label,...1,species,Family2,Order2,Avibase.ID2,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,size_class,bocc5,...36,distbegin,distend,Factor,true_counts
Canada Goose,3,2,Matthew Morgan,16,6,2023,1,06:39:00,07:33:00,1,1,1,1,Yes,F,1,3,5,20,NA,open,3,Branta canadensis,Anatidae,Anseriformes,AVIBASE-B59E1863,10,5,3,2,8,50,28.2,19.9,15.3,73.3,422.9,206.5,210.9,49.4,121.6,2811.7,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Herbivore terrestrial,Terrestrial,large,green,bocc5 na,25,100,0.297,67.34006734006735
Canada Goose,3,5,Matthew Morgan,7,5,2024,3,07:05:00,07:42:00,3,1,1,1,Yes,F,1,3,5,3,NA,open,3,Branta canadensis,Anatidae,Anseriformes,AVIBASE-B59E1863,10,5,3,2,8,50,28.2,19.9,15.3,73.3,422.9,206.5,210.9,49.4,121.6,2811.7,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Herbivore terrestrial,Terrestrial,large,green,bocc5 na,0,25,0.297,10.101010101010102
Canada Goose,3,2,Matthew Morgan,7,5,2024,3,07:05:00,07:42:00,3,1,1,1,Yes,F,1,3,5,5,NA,open,3,Branta canadensis,Anatidae,Anseriformes,AVIBASE-B59E1863,10,5,3,2,8,50,28.2,19.9,15.3,73.3,422.9,206.5,210.9,49.4,121.6,2811.7,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Herbivore terrestrial,Terrestrial,large,green,bocc5 na,0,25,0.297,16.835016835016837
Canada Goose,3,4,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,13,NA,open,3,Branta canadensis,Anatidae,Anseriformes,AVIBASE-B59E1863,10,5,3,2,8,50,28.2,19.9,15.3,73.3,422.9,206.5,210.9,49.4,121.6,2811.7,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Herbivore terrestrial,Terrestrial,large,green,bocc5 na,0,25,0.297,43.77104377104377
Carrion Crow,9,10,Matthew Morgan,3,2,2024,2,11:00:00,11:47:00,1,1,1,1,No,F,1,5,7,4,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,13.559322033898306
Carrion Crow,17,7,Matthew Morgan,3,5,2024,3,07:40:00,08:22:00,2,1,1,1,Yes,G,7,6,7,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.295,3.3898305084745766
Carrion Crow,12,1,Matthew Morgan,12,6,2024,4,07:26:00,07:59:00,2,1,1,1,Yes,G,8,8,10,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,10,1,Matthew Morgan,12,6,2024,4,07:08:00,07:51:00,2,1,1,1,Yes,F,1,3,8,2,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,6.779661016949153
Carrion Crow,13,3,Matthew Morgan,10,6,2023,1,07:00:00,08:08:00,1,1,2,1,Yes,G,7,6,7,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,6,3,Matthew Morgan,21,6,2024,4,07:21:00,08:00:00,1,1,1,1,Yes,H,3,6,6,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,19,1,Matthew Morgan,3,5,2024,3,07:03:00,07:36:00,2,1,1,1,No,F,1,3,6,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,20,10,Matthew Morgan,20,6,2024,4,08:00:00,08:37:00,1,1,1,1,Yes,F,1,3,6,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,9,7,Matthew Morgan/Africa Gomez,9,5,2024,3,08:10:00,08:47:00,1,1,1,1,No,F,1,5,7,2,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.295,6.779661016949153
Carrion Crow,11,10,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,8,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,27.118644067796613
Carrion Crow,20,10,Matthew Morgan,28,1,2024,2,10:22:00,11:09:00,1,1,1,1,Yes,F,1,3,6,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,20,8,Matthew Morgan,3,5,2024,3,08:07:00,08:49:00,1,1,1,1,Yes,F,1,3,6,2,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,6.779661016949153
Carrion Crow,14,10,Matthew Morgan,10,6,2023,1,08:21:00,09:15:00,1,1,2,1,No,F,1,3,8,4,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,13.559322033898306
Carrion Crow,19,2,Matthew Morgan,20,6,2024,4,06:59:00,07:36:00,1,1,1,1,No,F,1,3,6,1,NA,closed,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.289,3.4602076124567476
Carrion Crow,8,2,Matthew Morgan/Africa Gomez,14,6,2023,1,06:43:00,07:27:00,1,1,1,1,Yes,F,1,7,8,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,1,7,Africa Gomez,4,5,2024,3,07:32:00,08:03:00,3,1,1,1,Yes,F,1,3,3,1,NA,closed,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.289,3.4602076124567476
Carrion Crow,11,8,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,1,NA,closed,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.289,3.4602076124567476
Carrion Crow,9,7,Matthew Morgan,17,6,2023,1,08:26:00,09:12:00,1,1,1,1,No,F,1,5,7,2,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.295,6.779661016949153
Carrion Crow,20,7,Matthew Morgan,3,5,2024,3,08:07:00,08:49:00,1,1,1,1,Yes,F,1,3,6,1,NA,open,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.297,3.367003367003367
Carrion Crow,5,7,Matthew Morgan,2,2,2024,2,10:29:00,10:57:00,3,1,2,1,No,H,3,6,6,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.295,3.3898305084745766
Carrion Crow,5,7,Matthew Morgan,2,2,2024,2,10:29:00,10:57:00,3,1,2,1,No,H,3,6,6,3,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,10.16949152542373
Carrion Crow,20,6,Matthew Morgan,28,1,2024,2,10:22:00,11:09:00,1,1,1,1,Yes,F,1,3,6,1,NA,open,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.297,3.367003367003367
Carrion Crow,10,1,Matthew Morgan,17,6,2023,1,07:10:00,08:06:00,1,1,1,1,Yes,F,1,3,8,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.295,3.3898305084745766
Carrion Crow,7,8,Matthew Morgan,18,6,2024,4,07:56:00,08:26:00,1,1,1,1,No,F,1,7,8,2,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,6.779661016949153
Carrion Crow,18,5,Matthew Morgan,3,5,2024,3,07:01:00,07:29:00,2,1,1,1,No,F,1,3,2,2,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,6.779661016949153
Carrion Crow,4,10,Matthew Morgan,7,5,2024,3,08:14:00,08:49:00,3,1,1,1,No,F,1,3,6,1,NA,closed,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.289,3.4602076124567476
Carrion Crow,13,3,Matthew Morgan,1,5,2024,3,06:56:00,07:44:00,3,1,1,1,Yes,G,7,6,7,2,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,6.779661016949153
Carrion Crow,15,3,Africa Gomez,6,5,2024,3,07:03:00,07:42:00,2,1,1,1,Yes,F,1,3,3,1,NA,open,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.297,3.367003367003367
Carrion Crow,7,6,Matthew Morgan,18,6,2024,4,07:56:00,08:26:00,1,1,1,1,No,F,1,7,8,1,NA,open,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.297,3.367003367003367
Carrion Crow,8,2,Matthew Morgan,31,1,2024,2,09:05:00,09:40:00,2,1,2,1,Yes,F,1,7,8,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,11,10,Matthew Morgan,12,6,2023,1,08:15:00,08:44:00,1,1,2,1,No,F,1,5,2,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,7,6,Matthew Morgan,6,5,2024,3,07:58:00,08:36:00,1,1,1,1,No,F,1,7,8,2,NA,open,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.297,6.734006734006734
Carrion Crow,20,10,Matthew Morgan,15,6,2023,1,08:02:00,09:00:00,1,1,1,1,Yes,F,1,3,6,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.295,3.3898305084745766
Carrion Crow,13,3,Matthew Morgan,1,5,2024,3,06:56:00,07:44:00,3,1,1,1,Yes,G,7,6,7,2,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,6.779661016949153
Carrion Crow,21,9,Africa Gomez,10,6,2023,1,07:40:00,08:04:00,1,1,2,1,No,F,1,3,2,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,3,4,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,3,NA,open,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.297,10.101010101010102
Carrion Crow,1,8,Africa Gomez,13,6,2023,1,07:31:00,07:58:00,1,1,1,1,Yes,F,1,3,8,2,NA,closed,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.289,6.920415224913495
Carrion Crow,20,6,Matthew Morgan,3,5,2024,3,08:07:00,08:49:00,1,1,1,1,Yes,F,1,3,6,2,NA,open,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.297,6.734006734006734
Carrion Crow,13,5,Matthew Morgan,10,6,2023,1,07:00:00,08:08:00,1,1,2,1,Yes,G,7,6,7,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,6,3,Matthew Morgan,13,6,2023,1,06:55:00,07:40:00,1,1,1,1,Yes,H,3,6,6,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,18,2,Matthew Morgan,11,6,2023,1,07:05:00,07:51:00,1,1,2,1,No,F,1,3,2,2,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,6.779661016949153
Carrion Crow,14,7,Matthew Morgan,11,6,2024,4,07:55:00,08:40:00,2,1,1,1,No,F,1,3,8,2,NA,closed,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.289,6.920415224913495
Carrion Crow,15,4,Africa Gomez,3,2,2024,2,09:09:00,09:51:00,3,1,1,1,Yes,F,1,3,3,2,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.295,6.779661016949153
Carrion Crow,2,5,Africa Gomez,28,1,2024,2,08:54:00,09:23:00,1,1,1,1,No,F,1,3,8,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
Carrion Crow,14,10,Matthew Morgan,11,6,2024,4,07:55:00,08:40:00,2,1,1,1,No,F,1,3,8,3,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,10.16949152542373
Carrion Crow,11,8,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,1,NA,closed,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.289,3.4602076124567476
Carrion Crow,18,5,Matthew Morgan,3,5,2024,3,07:01:00,07:29:00,2,1,1,1,No,F,1,3,2,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.295,3.3898305084745766
Carrion Crow,9,7,Matthew Morgan/Africa Gomez,9,5,2024,3,08:10:00,08:47:00,1,1,1,1,No,F,1,5,7,3,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,10.16949152542373
Carrion Crow,9,8,Matthew Morgan,17,6,2023,1,08:26:00,09:12:00,1,1,1,1,No,F,1,5,7,2,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.295,6.779661016949153
Carrion Crow,20,6,Matthew Morgan,28,1,2024,2,10:22:00,11:09:00,1,1,1,1,Yes,F,1,3,6,4,NA,open,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.297,13.468013468013469
Carrion Crow,15,5,Africa Gomez,3,2,2024,2,09:09:00,09:51:00,3,1,1,1,Yes,F,1,3,3,4,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,13.559322033898306
Carrion Crow,9,6,Matthew Morgan,12,6,2024,4,08:20:00,09:04:00,2,1,1,1,No,F,1,5,7,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,25,100,0.295,3.3898305084745766
Carrion Crow,6,1,Matthew Morgan,4,5,2024,3,07:10:00,07:40:00,3,1,1,1,Yes,H,3,6,6,1,NA,semi,4,Corvus corone,Corvidae,Passeriformes,AVIBASE-26FB62DA,9,4,5,0,0,55.3,35.9,13.7,18.6,59.1,333.5,119.3,214,35.8,192.9,570,Dunning,NA,YES,Beak Nares,Corvus corone (sensu lato),Human Modified,3,1,Carnivore,Omnivore,Terrestrial,large,green,NA,0,25,0.295,3.3898305084745766
