observer,day,month,year,period,start_time,end_time,cloud,rain,wind ,visibility,transect,water,level_1_habitat,level_2_habitat,level_3_habitat,level_4_habitat,transect_section,species,count,distance_code,notes
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,9,Carrion Crow,1,4,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,9,Eurasian Blue Tit,1,1,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,9,Carrion Crow,8,1,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,9,Common Wood-Pigeon,2,1,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,9,Black-headed Gull,21,4,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,10,Herring Gull,4,1,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,10,European Robin,1,2,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,10,Carrion Crow,8,1,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,10,Carrion Crow,4,4,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,10,House Sparrow,3,1,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,10,Common Wood-Pigeon,14,1,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,10,Eurasian Magpie,1,1,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,10,Common Wood-Pigeon,2,4,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,10,Eurasian Blackbird,1,1,
Matthew Morgan,26,1,2024,2,09:47,10:20,1,1,3,1,11,No,F,1,5,2,10,Black-headed Gull,3,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,European Starling,1,2,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,Common Wood-Pigeon,1,2,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,Dunnock,4,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,European Robin,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,Eurasian Blue Tit,3,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,Great Tit,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,House Sparrow,10,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,Eurasian Blackbird,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,European Starling,3,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,Common Wood-Pigeon,3,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,Rock Pigeon,4,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,Long-tailed Tit,3,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,Common Chaffinch,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,Herring Gull,3,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,1,Rock Pigeon,10,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,Eurasian Magpie,3,2,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,Common Wood-Pigeon,1,2,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,Common Chaffinch,2,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,Great Tit,2,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,Eurasian Blue Tit,5,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,Dunnock,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,Eurasian Magpie,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,European Robin,2,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,Eurasian Wren,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,Eurasian Blackbird,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,Carrion Crow,2,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,Rock Pigeon,1,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,2,Herring Gull,3,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,3,Great Tit,2,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,3,European Robin,2,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,3,Eurasian Blackbird,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,3,Common Wood-Pigeon,17,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,3,European Goldfinch,2,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,3,Common Wood-Pigeon,2,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,3,Eurasian Magpie,1,2,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,3,Herring Gull,3,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,3,Rock Pigeon,3,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,4,Eurasian Jackdaw,1,2,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,4,Common Wood-Pigeon,8,2,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,4,Eurasian Blue Tit,4,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,4,European Robin,2,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,4,European Goldfinch,3,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,4,Common Chaffinch,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,4,Great Tit,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,4,Common Wood-Pigeon,3,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,4,Rock Pigeon,9,2,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,4,Common Wood-Pigeon,3,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,4,Rock Pigeon,2,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,4,Herring Gull,3,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,5,Carrion Crow,1,3,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,5,Black-headed Gull,1,4,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,5,Carrion Crow,3,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,5,Great Tit,3,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,5,European Robin,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,5,Common Wood-Pigeon,4,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,5,Eurasian Blue Tit,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,5,House Sparrow,1,1,
Matthew Morgan,27,1,2024,2,09:29,10:03,1,1,3,1,18,No,F,1,3,2,5,Herring Gull,2,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Black-headed Gull,1,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,European Starling,1,3,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Graylag Goose,1,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Great Tit,1,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Common Wood-Pigeon,2,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Eurasian Blue Tit,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,European Robin,2,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Common Wood-Pigeon,1,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Great Tit,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Carrion Crow,1,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Eurasian Kestrel,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Eurasian Moorhen,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Common Wood-Pigeon,1,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Eurasian Magpie,1,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Herring Gull,2,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,6,Rock Pigeon,3,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,7,Great Cormorant,1,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,7,Common Wood-Pigeon,1,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,7,European Robin,2,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,7,Rock Pigeon,1,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,7,Herring Gull,2,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,7,Black-headed Gull,1,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,8,Carrion Crow,1,3,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,8,Eurasian Blue Tit,1,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,8,Common Wood-Pigeon,1,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,8,Great Tit,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,8,Dunnock,2,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,8,Eurasian Wren,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,8,Carrion Crow,4,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,8,Rock Pigeon,3,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,8,Rock Pigeon,1,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Carrion Crow,2,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Great Cormorant,2,3,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Gadwall,5,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Black-headed Gull,20,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Herring Gull,6,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Carrion Crow,1,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Great Tit,4,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Mallard,24,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,European Robin,2,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Eurasian Coot ,2,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Eurasian Blue Tit,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Eurasian Moorhen,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Mute Swan,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Gray Heron,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Common Merganser,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Tufted Duck,8,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Northern Shoveler,7,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Common Pochard,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,European Goldfinch,6,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Little Grebe,2,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Graylag Goose,3,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Common Chaffinch,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Herring Gull,8,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Mallard,26,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Eurasian Wren,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Carrion Crow,3,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Common Kingfisher,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,9,Water Rail,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,10,Rock Pigeon,8,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,10,European Starling,1,4,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,10,European Robin,1,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,10,Eurasian Collared-Dove,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,10,European Robin,2,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,10,Mallard,2,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,10,Carrion Crow,7,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,10,Eurasian Blackbird,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,10,Ring-necked Pheasant,1,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,10,Rock Pigeon,1,1,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,10,Common Wood-Pigeon,1,2,
Matthew Morgan,27,1,2024,2,10:20,11:02,1,1,3,1,17,Yes,G,7,6,7,10,Herring Gull,1,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,European Robin,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,Rock Pigeon,1,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,Long-tailed Tit,2,2,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,Eurasian Blue Tit ,2,2,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,Common Wood-Pigeon,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,Pink-footed Goose,16,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,Carrion Crow,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,Common Gull,14,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,Common Chaffinch,3,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,Great Tit,2,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,Eurasian Blackbird,4,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,European Goldfinch,4,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,1,Herring Gull,4,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Eurasian Blue Tit,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Rock Pigeon,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Rock Pigeon,3,2,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Common Gull,1,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Eurasian Blackbird,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Rock Pigeon,3,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,European Robin,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Common Wood-Pigeon,1,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Common Wood-Pigeon,4,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Herring Gull,2,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Herring Gull,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Common Gull,1,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Eurasian Magpie,1,2,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,2,Pink-footed Goose,21,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,3,Black-headed Gull,2,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,3,Common Chaffinch,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,3,Rock Pigeon,4,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,3,Common Gull,15,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,3,Eurasian Magpie,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,3,Herring Gull,2,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,3,Common Gull,4,2,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,3,Common Wood-Pigeon,5,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,3,Common Wood-Pigeon,4,2,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,4,Herring Gull,2,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,4,Common Gull,4,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,4,Rock Pigeon,1,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,4,European Robin,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,4,Black-headed Gull,1,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,4,Common Wood-Pigeon,3,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,4,Common Wood-Pigeon,2,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,5,Common Gull,22,2,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,5,Eurasian Blackbird,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,5,Rock Pigeon,10,2,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,5,Rock Pigeon,2,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,5,Common Gull,1,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,5,Carrion Crow,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,5,European Goldfinch,1,4,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,5,European Starling,1,3,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,5,European Starling,2,2,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,5,Herring Gull,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,5,Lesser Black-backed Gull,1,1,
Africa Gomez,28,1,2024,2,08:54,09:23,1,1,1,1,2,No,F,1,3,8,5,Common Gull,5,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,6,Carrion Crow,1,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,6,Common Wood-Pigeon,2,4,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,6,Rock Pigeon,2,4,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,6,Common Wood-Pigeon,1,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,6,Herring Gull,5,4,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,6,Black-headed Gull,3,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,6,European Greenfinch,1,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,6,Eurasian Moorhen,10,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,6,Black-headed Gull,2,4,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,7,Eurasian Magpie,1,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,7,Herring Gull,1,4,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,7,Herring Gull,2,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,7,Rock Pigeon,2,4,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,7,European Starling,1,4,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,7,Eurasian Blackbird,5,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,7,Black-headed Gull,10,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,7,Common Wood-Pigeon,6,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,7,Carrion Crow,11,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,7,Eurasian Moorhen,2,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,7,Eurasian Coot,2,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,8,Eurasian Magpie,1,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,8,Dunnock,2,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,8,Great Tit,2,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,8,Song Thrush,1,1,
Africa Gomez,28,1,2024,2,09:41,10:19,1,1,1,1,1,Yes,F,1,3,3,8,European Goldfinch,8,1,
